size_cm,weight_g,color_intensity,ripeness_level,firmness,sweetness,defect_count,bruise_score,spot_score,defect_score,size_to_weight_ratio
0.42168403688985534,0.42729755596535873,0.18571428571428572,0.96,0.28,0.13999999999999996,0.4,0.08000000000000002,0.85,0.44274809160305334,0.7893508375727445
0.5392517057809103,0.2691239291299984,0.8857142857142859,0.56,0.51,0.06000000000000005,0.2,0.91,0.54,0.6564885496183206,0.8672412091671446
0.14456024593236866,0.04248465183594391,0.7000000000000002,0.71,0.72,0.2,0.4,0.77,0.8600000000000001,0.7633587786259541,0.9530512781647101
0.4042888205743422,0.3706435724456687,0.28571428571428575,0.29,0.49,0.12999999999999995,0.0,0.47,0.87,0.48854961832061067,0.8022375168631153
0.34790432631026474,0.3370526856369197,0.09999999999999998,0.54,0.62,0.79,0.2,0.51,0.17999999999999994,0.36641221374045796,0.7989158270023549
0.389292944440279,0.35082518266065976,0.6000000000000001,0.9899999999999999,0.04999999999999999,0.87,0.2,0.9,0.55,0.6564885496183206,0.8050059100255167
0.4090875009372424,0.78626952076379,0.11428571428571432,0.69,0.66,0.58,0.4,0.82,0.56,0.7022900763358778,0.7093876767077016
0.3305091099947515,0.4429375102126567,0.7285714285714288,0.44000000000000006,0.82,0.19,0.2,0.14999999999999997,0.19,0.1984732824427481,0.7609361144441967
0.4924645722426334,0.39085879689068376,0.27142857142857146,0.9899999999999999,0.85,0.46,0.6,0.33,0.27,0.45801526717557245,0.8154228784335842
1.0,1.0,0.45714285714285724,0.92,0.51,0.78,0.2,0.73,0.57,0.5801526717557252,0.33548850779754413
0.3617005323536029,0.46263918392119335,0.6571428571428573,0.0,0.19,0.06000000000000005,0.2,0.16999999999999998,0.42,0.2900763358778626,0.7646335901334507
0.44507760365899385,0.48549219169448404,0.542857142857143,0.89,0.66,0.75,0.4,0.7,0.63,0.6717557251908397,0.7794384504685641
0.9129489390417636,0.32846238240855297,0.47142857142857153,0.10000000000000003,0.49,0.8200000000000001,0.2,0.14,0.57,0.32061068702290074,0.8979921183327005
0.4540751293394318,0.4644366114988679,0.7285714285714288,0.9,0.13,0.13999999999999996,0.2,0.44,0.87,0.5496183206106869,0.7869563481015269
1.0,0.27530988118303423,0.34285714285714297,0.36,0.04999999999999999,0.8500000000000001,0.4,0.49,0.19999999999999996,0.44274809160305334,0.9488993104407236
0.13496288520656818,0.04192441466887653,0.3285714285714286,0.78,0.030000000000000027,0.21999999999999997,0.2,0.37,0.87,0.5038167938931297,0.9499223501732501
0.4288820574342057,0.4006396040990687,0.34285714285714297,0.02999999999999997,0.09999999999999998,0.45,0.2,0.79,0.96,0.7328244274809159,0.7986746259039432
0.028792082177401312,0.004855388781250747,0.7857142857142858,0.24,0.04999999999999999,0.34,0.0,0.35,0.44000000000000006,0.2900763358778626,1.0
1.0,1.0,0.942857142857143,0.52,0.72,0.45,0.4,0.84,0.10999999999999999,0.564885496183206,0.31668918040505356
0.5764414785933869,0.5921940288055277,0.0714285714285714,0.27,0.26,0.93,0.2,0.09999999999999998,0.14000000000000007,0.16793893129770987,0.7822839544135937
0.4150858513908676,0.41709657088167323,0.7285714285714288,0.26,0.36,0.47,0.2,0.33,0.81,0.47328244274809156,0.7909182980731199
0.4624728199745072,0.5800555568524008,0.7428571428571429,0.87,0.79,0.44,0.0,0.08999999999999997,0.03999999999999998,0.04580152671755727,0.7616178237117202
0.29811801754517514,0.3936132962954318,0.09999999999999998,0.82,0.73,0.66,0.2,0.2,0.19999999999999996,0.2290076335877862,0.7656204995927314
0.08877558671365382,0.037465860547631846,0.0,0.010000000000000009,0.53,0.29,0.2,0.14,0.37,0.24427480916030533,0.935189729659148
0.09597360725800402,0.03263381498167567,0.942857142857143,0.67,0.36,0.31000000000000005,0.2,0.79,0.85,0.7022900763358778,0.9531094557301173
0.5416510459623604,0.6397441583603727,0.7571428571428572,0.10999999999999999,0.89,0.52,0.4,0.12,0.55,0.38167938931297707,0.7662734865897974
0.021594061633050943,0.005438969163612584,0.3857142857142857,0.02999999999999997,0.52,0.22999999999999998,0.4,0.16999999999999998,0.78,0.47328244274809156,1.0
0.14516008097773114,0.045519269824225606,0.6857142857142858,0.9099999999999999,0.52,0.71,0.0,0.38,0.8899999999999999,0.44274809160305334,0.946515231505534
0.5068606133313339,0.5907700926725648,0.5857142857142857,0.62,0.42,0.53,0.6,0.84,0.19,0.6717557251908397,0.7691642451070054
1.0,1.0,0.9000000000000001,0.9,0.98,0.87,0.0,0.18,0.46,0.2290076335877862,
0.7036065082102423,0.565699479446299,0.3142857142857144,0.65,0.35,0.4,0.2,0.91,0.69,0.7022900763358778,0.808810679512878
0.41988453175376783,0.2254721165293308,0.8857142857142859,0.0,0.57,0.29,0.2,0.33,0.8899999999999999,0.5038167938931297,0.8629209116624416
0.5632451075954114,0.4096267419874414,0.6714285714285715,0.14999999999999997,0.33,0.92,0.2,0.46,0.53,0.44274809160305334,0.8235914844204526
0.9051510834520509,0.2707112677700227,0.9571428571428572,0.54,0.51,0.3,0.4,0.27,0.08000000000000002,0.30534351145038163,0.9185379744614458
0.4642723251105947,0.2955017624127548,0.47142857142857153,0.31,0.96,0.25,0.4,0.9,0.88,0.8396946564885496,0.8420750109994622
0.025193071905226072,0.0055089988094961795,0.08571428571428574,0.69,0.5,0.53,1.0,0.030000000000000027,0.39,0.5190839694656488,1.0
0.3784959136237535,0.4411634258502767,0.3285714285714286,0.87,0.83,0.91,0.0,0.24,0.75,0.33587786259541985,0.7747244645849379
0.9333433305840895,0.30918088657531695,0.2285714285714286,0.22000000000000008,0.79,0.8200000000000001,0.0,0.27,0.76,0.3511450381679389,0.9069855916239311
0.017395216315513273,0.0076332314012932945,0.5142857142857143,0.22000000000000008,0.68,0.15000000000000002,0.0,0.86,0.62,0.5801526717557252,1.0
0.376696408487666,0.4059618571862088,0.04285714285714287,0.2,0.95,0.84,0.4,0.95,0.47,0.7328244274809159,0.7845078139753563
0.41148684111869244,0.429725250355984,0.6428571428571429,0.14999999999999997,0.54,0.81,0.2,0.53,0.42,0.44274809160305334,0.7864169851827241
0.3862937692134664,0.317841219449567,0.9714285714285715,0.16999999999999998,0.47,0.35,0.0,0.6,0.87,0.5343511450381678,0.8158359446101722
0.038989277948564105,0.0027311561894535763,0.7857142857142858,0.79,0.92,0.31000000000000005,0.0,0.41,0.74,0.4122137404580153,1.0
0.32391092449576375,0.2536006909591728,0.9857142857142858,0.08000000000000007,0.42,0.07000000000000006,0.4,0.49,0.75,0.6106870229007634,0.8253051444269703
0.32571042963185126,0.4165830201451948,0.542857142857143,0.56,0.53,0.81,0.4,0.20999999999999996,0.010000000000000009,0.24427480916030533,0.7672456564125364
0.5344530254180102,0.39426690632367706,0.6714285714285715,0.42,0.78,0.18,0.2,0.59,0.99,0.6564885496183206,0.822627623264343
0.4024893154382546,0.6135997572305609,0.6000000000000001,0.16999999999999998,0.27,0.040000000000000036,0.0,0.19,0.34,0.1984732824427481,0.7402832877315539
0.4102871710279674,0.5687574406498752,0.9000000000000001,0.84,0.42,0.23999999999999994,0.2,0.48,0.020000000000000018,0.30534351145038163,0.7516605323765946
0.3706980580340407,0.3292793949438596,0.9571428571428572,0.28,0.96,0.61,0.0,0.62,0.14000000000000007,0.32061068702290074,0.8077054141112454
0.031791257404213846,0.005882490254207673,0.7000000000000002,0.25,0.35,0.77,0.2,0.21999999999999997,0.55,0.3511450381679389,1.0
0.4696708405188574,0.8039169915264128,0.9000000000000001,0.45,0.21999999999999997,0.72,0.2,0.62,0.95,0.6564885496183206,0.72184238260667
0.3245107595411263,0.2737458857583044,0.7000000000000002,0.88,0.25,0.49,0.0,0.33,0.8400000000000001,0.4122137404580153,0.816657388496718
1.0,1.0,0.6857142857142858,0.6,0.9099999999999999,0.8500000000000001,0.4,0.57,0.96,0.7022900763358778,0.16329386707739602
0.5062607782859714,0.6448329792945682,0.5571428571428572,0.23000000000000004,0.97,0.97,0.2,0.20999999999999996,0.25,0.24427480916030533,0.7581656159073702
0.05158581390117717,0.007469828894231922,0.8285714285714287,0.41,0.2,0.35,0.0,0.10999999999999999,0.63,0.24427480916030533,1.0
0.44267826347754385,0.3641074721632159,0.3285714285714286,0.0,0.17000000000000004,0.5,0.0,0.8500000000000001,0.09999999999999998,0.4122137404580153,0.8131224662615888
0.5026617680137964,0.45166787273279024,0.2571428571428572,0.16999999999999998,0.22999999999999998,0.44,0.2,0.48,0.88,0.564885496183206,0.800589384311929
0.3790957486691161,0.3462965988935317,0.37142857142857155,0.97,0.37,0.55,0.4,0.84,0.83,0.7938931297709924,0.8040909391677422
1.0,1.0,0.24285714285714288,0.98,0.97,0.46,0.0,0.91,0.43000000000000005,0.5496183206106869,0.31668918040505356
0.06358251480842769,0.009477345409556692,0.24285714285714288,0.02999999999999997,0.82,0.68,0.0,0.47,0.06000000000000005,0.2290076335877862,1.0
0.4726700157456701,0.5610775228179931,0.4142857142857143,0.29,0.62,0.47,0.4,0.42,0.95,0.6412213740458015,0.7682091919108468
0.7977806103321589,0.28154251966665894,0.942857142857143,0.55,0.58,0.08999999999999997,0.4,0.71,0.36,0.5801526717557252,0.9013237999351056
0.38749343930419144,0.32349027755082993,0.3285714285714286,0.81,0.36,0.86,0.0,0.56,0.17000000000000004,0.30534351145038163,0.8139646343492322
0.2753242858213991,0.41702654123578986,0.0714285714285714,0.25,0.83,0.17000000000000004,0.0,0.81,0.88,0.6412213740458015,0.7509130670994267
0.035990102721751516,0.003011274772987238,0.1428571428571429,0.14999999999999997,0.54,0.47,0.0,0.34,0.5,0.30534351145038163,1.0
0.5320536852365599,0.5263194752445202,0.4285714285714286,0.19000000000000006,0.52,0.39,0.2,0.8,0.04999999999999993,0.45801526717557245,0.7880270954888807
0.41988453175376783,0.39239944910011915,0.04285714285714287,0.88,0.04999999999999999,0.62,0.4,0.33,0.79,0.5496183206106869,0.7991564930316564
0.038989277948564105,0.004458554121244684,0.2571428571428572,0.87,0.33,0.15000000000000002,0.0,0.89,0.39,0.5190839694656488,1.0
0.017395216315513273,0.006069235976563503,0.2571428571428572,0.05999999999999994,0.66,0.0,0.2,0.010000000000000009,0.66,0.27480916030534347,1.0
0.437279748069281,0.666518826303135,0.09999999999999998,0.19000000000000006,0.16000000000000003,0.4,0.4,0.92,0.22999999999999998,0.6412213740458015,0.7381951786171057
0.40128964534752953,0.5185228413361658,0.15714285714285714,0.55,0.92,0.6,0.8,0.51,0.61,0.7328244274809159,0.7609361144441967
0.5104596236035092,0.596139032190294,0.5857142857142857,0.41,0.8800000000000001,0.040000000000000036,0.2,0.45,0.37,0.3969465648854962,0.7688468273008646
0.34370548099272713,0.2866780270314434,0.8285714285714287,0.77,0.71,0.23999999999999994,0.2,0.91,0.16000000000000003,0.5343511450381678,0.816657388496718
0.3646997075804155,0.7767921753542333,0.2571428571428572,0.4600000000000001,0.09999999999999998,0.26,0.2,0.92,0.85,0.7633587786259541,0.698401482773664
0.2861213166379246,0.41249795746866175,0.4,0.020000000000000018,0.96,0.26,0.2,0.44,0.81,0.5343511450381678,0.7556819981473546
0.10497113293844196,0.04423539298302953,0.15714285714285714,0.89,0.48,0.030000000000000027,0.2,0.6,0.08000000000000002,0.38167938931297707,0.92868673926424
0.32990927494938904,0.34664674712294874,0.17142857142857143,0.3,0.26,0.61,0.2,0.92,0.32,0.5954198473282443,0.7903983235082237
0.13316338007048067,0.04341838044772284,0.5571428571428572,0.4,0.29,0.010000000000000064,0.2,0.33,0.78,0.45801526717557245,0.9453969644731982
0.35390267676389003,0.40334741707322774,0.9714285714285715,0.73,0.72,0.27,0.2,0.69,0.66,0.5954198473282443,0.7791497517698412
0.6466221789008023,0.5150680454725834,0.5571428571428572,0.36,0.71,0.52,0.0,0.8,0.19999999999999996,0.42748091603053434,0.810987992499522
0.40848766589187985,0.6760895445738697,0.3285714285714286,0.57,0.64,0.98,0.0,0.38,0.81,0.4122137404580153,0.7294160189051282
0.16975331783759473,0.04033707602885228,0.24285714285714288,0.56,0.53,0.39,0.4,0.21999999999999997,0.04999999999999993,0.27480916030534347,0.9695894568499411
0.47626902601784515,0.41747006232638484,0.44285714285714295,0.93,0.98,0.63,0.0,0.020000000000000018,0.6,0.18320610687022898,0.8043204063367165
0.1025717927569918,0.04288148649595003,0.4,0.10999999999999999,0.76,0.95,0.4,0.95,0.27,0.6717557251908397,0.930349394246376
0.3611006973082403,0.748943719507925,0.24285714285714288,0.31,0.29,0.67,0.0,0.27,0.12,0.16793893129770987,0.7025795679759901
0.40128964534752953,0.4502906230304162,0.44285714285714295,0.66,0.45,0.28,0.4,0.81,0.9000000000000001,0.7938931297709924,0.7782790173232548
0.389292944440279,0.30101076122225084,0.8142857142857144,0.98,0.43,0.12,0.2,0.69,0.44000000000000006,0.5343511450381678,0.8228210817824352
0.5428507160530855,0.6624804500571908,0.5571428571428572,0.43,0.94,0.63,0.0,0.79,0.52,0.5190839694656488,0.762295276064028
1.0,1.0,0.8714285714285717,0.34,0.41,0.28,0.4,0.37,0.12,0.3511450381679389,
0.49006523206118324,0.729125329722916,0.8142857142857144,0.08000000000000007,0.99,0.44,0.0,0.6,0.42,0.4122137404580153,0.7390352512300045
0.4690710054734949,0.4637129718247392,0.28571428571428575,0.35,0.49,0.76,0.2,0.20999999999999996,0.08999999999999997,0.1984732824427481,0.7903983235082237
0.42468321211666804,0.5626882046733117,0.05714285714285722,0.63,0.030000000000000027,0.17000000000000004,0.0,0.82,0.78,0.6106870229007634,0.7567533753061979
0.4912649021519083,0.3168608044071991,0.8285714285714287,0.94,0.06,0.72,0.2,0.78,0.010000000000000009,0.42748091603053434,0.8394539305243561
0.3706980580340407,0.3535329956348188,0.6000000000000001,0.88,0.7,0.72,0.2,0.79,0.72,0.6564885496183206,0.7993966263605382
1.0,1.0,0.9142857142857144,0.86,0.87,0.8300000000000001,0.4,0.3,0.63,0.48854961832061067,0.4452401461838857
0.5782409837294745,0.565699479446299,0.27142857142857146,0.21000000000000002,0.09999999999999998,0.2,0.2,0.96,0.8,0.7633587786259541,0.7880270954888807
0.8139761565569471,0.3010574476528397,0.5142857142857143,0.98,0.0,0.67,0.8,0.72,0.83,0.8854961832061067,0.895844309305387
0.5242558296468472,0.5791918578865053,0.4857142857142858,0.88,0.48,0.23999999999999994,0.2,0.3,0.37,0.33587786259541985,0.7750251662276693
0.5152583039664094,0.612222507528187,0.8142857142857144,0.43,0.08000000000000002,0.8,0.2,0.28,0.85,0.45801526717557245,0.7662734865897974
1.0,1.0,0.1428571428571429,0.94,0.72,0.63,0.2,0.08000000000000002,0.81,0.36641221374045796,
0.39889030516607943,0.44050981582203136,0.9857142857142858,1.0,0.08999999999999997,0.7,0.6,0.25,0.54,0.5038167938931297,0.7802999654604355
1.0,1.0,0.0,0.52,0.79,0.42,1.0,0.47,0.96,0.8854961832061067,0.2939349591849719
0.37969558371447865,0.3514787926889051,0.17142857142857143,0.65,0.98,0.030000000000000027,0.0,0.58,0.83,0.5190839694656488,0.8024709336808917
0.10317162780235445,0.053222530871402274,0.47142857142857153,0.75,0.38,0.19,0.0,0.96,0.12,0.47328244274809156,0.9088382055267029
0.2999175226812627,0.3427250869534771,0.44285714285714295,0.22000000000000008,0.39,0.32,0.4,0.26,0.91,0.5496183206106869,0.7828442075618818
0.9897278248481669,0.28763509885851685,0.6000000000000001,0.5,0.7,0.33,0.4,0.79,0.7,0.7328244274809159,0.9209897369773863
0.4738696858363951,0.35201568664067795,0.20000000000000007,0.52,0.41,0.71,0.2,0.84,0.64,0.6564885496183206,0.8239746438531721
0.7701881982454826,0.22033660916454637,0.942857142857143,0.68,0.49,0.33,0.0,0.96,0.99,0.7328244274809159,0.9247555208916417
0.11576816375496746,0.03373094610051597,0.5571428571428572,0.6,0.08000000000000002,0.94,0.0,0.38,0.010000000000000009,0.16793893129770987,0.9611772229240528
0.13736222538801834,0.0571908774714629,0.7857142857142858,0.68,0.37,0.040000000000000036,0.0,0.34,0.59,0.33587786259541985,0.9197312314893445
0.01199670090725058,0.008730362520133539,0.35714285714285726,0.55,0.77,0.020000000000000018,0.0,0.65,0.68,0.5038167938931297,0.9971116797748003
0.4402789232960937,0.3589719647984314,0.1428571428571429,0.14999999999999997,0.67,0.79,0.2,0.8,0.54,0.6106870229007634,0.8141741588333471
0.11036964834670465,0.04727001097131117,0.9285714285714286,0.38,0.010000000000000009,0.19,0.0,0.8,0.8400000000000001,0.6259541984732824,0.9248310288122126
0.39529129489390424,0.7221223651345736,0.04285714285714287,0.10999999999999999,0.19,0.58,0.4,0.98,1.0,0.9007633587786259,0.7173377495972681
0.38809327434955393,0.3701533649244848,0.11428571428571432,0.0,0.55,0.8500000000000001,0.2,0.29,0.75,0.44274809160305334,0.7984328873518971
0.40848766589187985,0.4347907280748851,0.5571428571428572,0.42,0.52,0.19,0.2,0.93,0.73,0.7175572519083968,0.7842323117624346
0.9003524030891508,0.2955017624127548,0.4857142857142858,0.9899999999999999,0.04999999999999999,0.41,0.0,0.58,0.9200000000000002,0.5496183206106869,0.9082241760038439
0.5026617680137964,0.6282826396507856,0.3857142857142857,0.15999999999999998,0.59,0.95,0.2,0.34,0.5,0.38167938931297707,0.7605936466830333
0.41148684111869244,0.6069702840869302,0.9285714285714286,0.37,0.5,0.95,0.2,0.09999999999999998,0.03999999999999998,0.1374045801526717,0.7439434990271379
0.42948189247956825,0.4488200004668643,0.5285714285714287,0.29,0.94,0.69,0.2,0.06,0.030000000000000027,0.10687022900763354,0.7853301475692216
0.46607183024668225,0.41436541469221977,0.5714285714285714,0.25,0.58,0.62,0.4,0.7,0.25,0.5496183206106869,0.8031681859547255
0.8331708780085478,0.23768061812834104,0.1428571428571429,0.39,0.66,0.63,0.4,0.08000000000000002,0.45,0.32061068702290074,0.9244529625756798
0.2537302241883483,0.42977193678657305,0.37142857142857155,0.65,0.010000000000000009,0.06000000000000005,0.8,0.68,0.20999999999999996,0.6870229007633588,0.7394528606764559
0.031791257404213846,0.006489413851863968,0.05714285714285722,0.78,0.31,0.53,0.4,0.2,0.57,0.4122137404580153,1.0
0.3646997075804155,0.37949065104227464,0.08571428571428574,0.36,0.83,0.42,0.0,0.91,0.77,0.6564885496183206,0.7893508375727445
0.5002624278323462,0.6557342608370877,0.8571428571428573,0.14,0.82,0.67,0.2,0.21999999999999997,0.69,0.38167938931297707,0.7549618232133125
0.3838944290320163,0.38871122108359213,0.6857142857142858,0.08000000000000007,0.48,0.95,0.2,0.52,0.030000000000000027,0.32061068702290074,0.7914357923386831
0.35270300667316495,0.2927005765774178,0.5857142857142857,0.19000000000000006,0.010000000000000009,0.32,0.2,0.31,0.10999999999999999,0.2595419847328244,0.816657388496718
0.4870660568343706,0.6060365554751512,0.09999999999999998,0.87,0.59,0.86,0.4,0.06,0.53,0.33587786259541985,0.7616178237117202
0.03778960785783908,0.004785359135367373,0.11428571428571432,0.32,0.95,0.53,0.2,0.84,0.0,0.45801526717557245,1.0
1.0,0.3198253927495974,0.8285714285714287,0.020000000000000018,0.12000000000000005,0.75,0.4,0.95,0.30000000000000004,0.6870229007633588,0.9166824365236911
0.30771537827097556,0.33329442797450926,0.9285714285714286,0.16999999999999998,0.68,0.08000000000000002,0.0,0.58,0.12,0.30534351145038163,0.7885585321109344
0.15955612206643177,0.052078713321973,0.3142857142857144,0.62,0.87,0.12,0.2,0.36,0.56,0.4122137404580153,0.9396917422095166
0.5386518707355479,0.30241135413991926,0.6142857142857143,0.87,0.44,0.99,0.2,0.3,0.03999999999999998,0.2290076335877862,0.85401753867073
0.3784959136237535,0.3720675085786317,0.4142857142857143,0.67,0.34,0.0,0.4,0.98,0.08000000000000002,0.6259541984732824,0.7952402632227239
0.09237459698582895,0.038352902728821914,0.8857142857142859,0.35,0.17000000000000004,0.08999999999999997,0.4,0.31,0.19999999999999996,0.3511450381679389,0.9353268587602869
0.376696408487666,0.34725367072060515,0.24285714285714288,0.35,0.8,0.8200000000000001,0.0,0.75,0.55,0.5190839694656488,0.8029362660864438
0.552448076778886,0.5919839398678775,0.28571428571428575,0.9,0.32,0.99,0.8,0.89,0.28,0.7938931297709924,0.7779872125411594
0.5218564894653971,0.6381334765050539,0.1428571428571429,0.71,0.93,0.13999999999999996,0.2,0.84,0.76,0.6870229007633588,0.7626324224462696
1.0,1.0,0.942857142857143,0.24,0.08000000000000002,0.04999999999999999,0.2,0.54,0.30000000000000004,0.4122137404580153,0.35150629039871717
0.2897203269100998,0.4321529447466095,0.21428571428571436,0.93,0.030000000000000027,0.2,0.2,0.63,0.93,0.6564885496183206,0.7512874434725721
0.12896453475294295,0.04155092322416487,0.7428571428571429,0.23000000000000004,0.39,0.58,0.2,0.39,0.03999999999999998,0.2595419847328244,0.9478054726472933
0.4552747994301568,0.6100515885058009,0.5285714285714287,0.54,0.84,0.34,0.4,0.8500000000000001,0.09999999999999998,0.5801526717557252,0.7538725168764767
0.38449426407737886,0.40131655734260846,0.4857142857142858,0.72,0.04999999999999999,0.8200000000000001,0.2,0.96,0.88,0.7938931297709924,0.7877603977541874
0.3916922846217291,0.3363990756086744,0.1428571428571429,0.03999999999999998,0.35,0.46,0.0,0.89,0.69,0.6106870229007634,0.8103393745315765
0.10737047311989206,0.047830248138378606,0.01428571428571429,0.48,0.61,0.52,0.2,0.15999999999999992,0.27,0.2290076335877862,0.9221564725839088
0.019794556496963378,0.006792875650692143,0.5000000000000001,0.98,0.07000000000000006,0.7,0.4,0.67,0.07000000000000006,0.47328244274809156,1.0
0.4222838719352179,0.7491538084455754,0.3285714285714286,0.52,0.83,0.77,0.0,0.25,0.95,0.3969465648854962,0.7193629339762763
0.08097773112394097,0.06160274516211872,0.6571428571428573,0.79,0.49,0.77,0.4,0.4,0.52,0.48854961832061067,0.8797153663999783
0.39949014021144197,0.598450010504447,0.8,0.28,0.4,0.49,0.2,0.10999999999999999,0.91,0.3969465648854962,0.7427370977201138
0.02999175226812628,0.008917108242489369,0.7714285714285715,0.93,0.76,0.17000000000000004,0.6,0.89,0.21999999999999997,0.7022900763358778,1.0
0.5014620979230712,0.4730736011578235,0.28571428571428575,0.93,0.010000000000000009,0.64,0.6,0.63,0.12,0.5496183206106869,0.7947406430175404
0.6124315813151385,0.38651695884591153,0.3142857142857144,0.24,0.0,0.62,0.2,0.14999999999999997,0.26,0.2290076335877862,0.8387886449218925
1.0,1.0,0.35714285714285726,0.89,0.39,0.12999999999999995,0.4,0.66,0.26,0.5343511450381678,
1.0,0.3139195592800953,0.04285714285714287,0.96,0.4,0.36,0.2,0.91,0.47,0.6412213740458015,0.9182175434717942
1.0,0.2908097761385654,0.7714285714285715,0.77,0.54,0.2,0.6,0.08999999999999997,0.09999999999999998,0.30534351145038163,0.9422287898719509
0.3754967383969409,0.31053479306239645,0.37142857142857155,0.98,0.010000000000000009,0.08999999999999997,0.4,0.36,0.16000000000000003,0.36641221374045796,0.8158359446101722
0.41628552148159265,0.33712271528280313,0.7142857142857144,0.03999999999999998,0.39,0.52,0.2,0.7,0.97,0.6870229007633588,0.8160418894168517
0.4204843667991303,0.4898807161698453,0.18571428571428572,0.95,0.16000000000000003,0.12,0.0,0.86,0.8,0.6412213740458015,0.7725958875333482
0.08517657644147864,0.03730245804057064,0.34285714285714297,0.73,0.69,0.67,0.6,0.79,0.65,0.7938931297709924,0.9333910965118059
0.5566469220964235,0.5857746445995472,0.7857142857142858,0.64,0.6,0.41,0.2,0.36,0.4,0.36641221374045796,0.7800135532735593
0.045587463447551935,0.007983379630710385,0.9285714285714286,0.94,0.89,0.010000000000000064,0.0,0.69,0.4,0.44274809160305334,1.0
0.038989277948564105,0.004481897336539087,0.5571428571428572,0.86,0.36,0.84,0.8,0.28,0.72,0.6564885496183206,1.0
1.0,0.3312635682438899,0.47142857142857153,0.13,0.08000000000000002,0.94,0.2,0.12,0.08999999999999997,0.15267175572519082,0.9126202227263985
0.04678713353827696,0.007539858540115352,0.7142857142857144,0.25,0.040000000000000036,0.6,0.4,0.79,0.24,0.5801526717557252,1.0
0.028792082177401312,0.006115922407152419,0.24285714285714288,0.6,0.83,0.55,0.0,0.28,0.95,0.4122137404580153,1.0
0.3958911299392668,0.4027638366908659,0.5571428571428572,0.8,0.39,0.88,0.2,0.76,0.26,0.5038167938931297,0.7901373986613043
1.0,1.0,0.8857142857142859,0.36,0.08000000000000002,0.15000000000000002,0.4,0.43,0.08999999999999997,0.38167938931297707,0.2939349591849719
0.3868936042588289,0.25665865216274897,0.6571428571428573,0.15999999999999998,0.07000000000000006,0.79,0.0,0.78,0.31,0.45801526717557245,0.8406084528588439
0.03059158731348882,0.0034547958635823273,0.3285714285714286,0.84,0.44,0.96,0.4,0.8500000000000001,0.49,0.6870229007633588,1.0
0.5320536852365599,0.7251803263381498,0.5000000000000001,0.48,0.45,0.26,0.0,0.74,0.36,0.45801526717557245,0.7486392661068719
0.32691009972257634,0.4202245617311329,0.4857142857142858,0.17999999999999994,0.45,0.66,0.2,0.5,0.57,0.47328244274809156,0.7662734865897974
0.46127314988378204,0.6138565325988001,0.8714285714285717,0.37,0.95,0.58,0.2,0.75,0.99,0.7175572519083968,0.7542368356122643
0.36290020244432786,0.7545694343938936,0.44285714285714295,0.23000000000000004,0.41,0.09999999999999998,0.0,0.21999999999999997,0.66,0.30534351145038163,0.7019924599978106
0.43008172752493073,0.504376852867714,0.8285714285714287,0.8,0.93,0.34,0.2,0.010000000000000009,0.79,0.32061068702290074,0.7713605402524224
0.741995951113444,0.5474217418707253,0.8714285714285717,0.53,0.7,0.55,0.0,0.36,0.32,0.2595419847328244,0.8182818493039759
1.0,1.0,0.9857142857142858,0.14,0.29,0.88,0.0,0.29,0.25,0.21374045801526714,0.4947642878627239
1.0,1.0,0.8714285714285717,0.36,0.73,0.23999999999999994,0.4,0.08000000000000002,0.09999999999999998,0.21374045801526714,0.40819639905649513
0.4504761190672566,0.574009664091132,0.7285714285714288,0.48,0.31,0.6,0.6,0.08000000000000002,0.33,0.36641221374045796,0.7602500944245288
0.9549373922171406,0.3304932421391723,0.21428571428571436,0.03999999999999998,0.22999999999999998,0.77,0.2,0.27,0.55,0.36641221374045796,0.90188481147656
0.47506935592712013,0.32727187842853483,0.7142857142857144,0.78,0.96,0.53,0.0,0.84,0.52,0.5496183206106869,0.8326100297961119
0.13856189547874342,0.039986927799435246,0.5571428571428572,0.32,0.18,0.47,0.0,0.25,0.32,0.21374045801526714,0.9563750428446243
0.9357426707655397,0.2693106748523542,0.5571428571428572,0.14,0.10999999999999999,0.89,0.4,0.32,0.07000000000000006,0.32061068702290074,0.9224654945163014
0.6232286121316639,0.37687621092929346,0.5857142857142857,0.94,0.43,0.23999999999999994,0.2,0.27,0.49,0.3511450381679389,0.8435220082264151
0.28132263627502446,0.36296365461378655,0.8857142857142859,0.16999999999999998,0.20999999999999996,0.65,0.2,0.79,0.6,0.6259541984732824,0.7697963081146195
0.43128139761565576,0.3511519876747824,0.6714285714285715,0.64,0.92,0.47,0.2,0.49,0.38,0.4122137404580153,0.8148003152405175
0.3317087800854766,0.34032073577814614,0.04285714285714287,0.32,0.65,0.09999999999999998,0.0,0.88,0.93,0.6870229007633588,0.7932278269182649
0.423483542025943,0.3698499031256566,0.4285714285714286,0.9099999999999999,0.93,0.98,0.8,0.96,0.83,0.9923664122137403,0.8070368092416396
0.3029166979080753,0.35339293634305197,0.7857142857142858,0.86,0.22999999999999998,0.08000000000000002,0.2,0.6,0.95,0.6412213740458015,0.7800135532735593
0.34550498612881464,0.5582063073367727,0.08571428571428574,0.4600000000000001,0.46,0.47,0.0,0.59,0.27,0.3511450381679389,0.7364952627827656
0.3658993776711405,0.4198977567170103,0.4,0.84,0.65,0.09999999999999998,0.2,0.54,0.93,0.6106870229007634,0.777694620766902
